"tab_code","表章項目","cat01_code","労働力状態３区分_時系列","cat02_code","男女_時系列","area_code","地域_時系列","time_code","時間軸（調査年）","unit","value"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","1990000000","1990年","人","16029"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","1995000000","1995年","人","25147"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2000000000","2000年","人","28113"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2005000000","2005年","人","32492"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2010000000","2010年","人","37653"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2015000000","2015年","人","25958"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2020000000","2020年","人","25663"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2015000010","2015年_不詳補完値","人","26461"
"320","15歳以上人口","130","完全失業者","120","女","22000","静岡県","2020000010","2020年_不詳補完値","人","27152"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1950000000","1950年","人","7123"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1955000000","1955年","人","5928"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1960000000","1960年","人","2807"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1965000000","1965年","人","6692"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1970000000","1970年","人","7444"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1975000000","1975年","人","13631"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1980000000","1980年","人","16936"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1985000000","1985年","人","26257"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1990000000","1990年","人","30250"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","1995000000","1995年","人","49243"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2000000000","2000年","人","54709"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2005000000","2005年","人","62544"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2010000000","2010年","人","66684"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2015000000","2015年","人","46135"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2020000000","2020年","人","48663"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2015000010","2015年_不詳補完値","人","49378"
"320","15歳以上人口","130","完全失業者","120","女","23000","愛知県","2020000010","2020年_不詳補完値","人","54167"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1950000000","1950年","人","2694"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1955000000","1955年","人","3024"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1960000000","1960年","人","1490"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1965000000","1965年","人","2723"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1970000000","1970年","人","2968"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1975000000","1975年","人","4125"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1980000000","1980年","人","4839"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1985000000","1985年","人","6760"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1990000000","1990年","人","7503"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","1995000000","1995年","人","10924"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2000000000","2000年","人","13221"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2005000000","2005年","人","15289"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2010000000","2010年","人","15357"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2015000000","2015年","人","10530"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2020000000","2020年","人","10238"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2015000010","2015年_不詳補完値","人","11015"
"320","15歳以上人口","130","完全失業者","120","女","24000","三重県","2020000010","2020年_不詳補完値","人","11073"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1950000000","1950年","人","1768"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1955000000","1955年","人","1382"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1960000000","1960年","人","599"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1965000000","1965年","人","1128"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1970000000","1970年","人","1169"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1975000000","1975年","人","1941"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1980000000","1980年","人","2483"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1985000000","1985年","人","3622"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1990000000","1990年","人","4465"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","1995000000","1995年","人","7636"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2000000000","2000年","人","9066"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2005000000","2005年","人","11618"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2010000000","2010年","人","11908"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2015000000","2015年","人","8330"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2020000000","2020年","人","8743"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2015000010","2015年_不詳補完値","人","8735"
"320","15歳以上人口","130","完全失業者","120","女","25000","滋賀県","2020000010","2020年_不詳補完値","人","9626"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1950000000","1950年","人","8019"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1955000000","1955年","人","5483"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1960000000","1960年","人","2280"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1965000000","1965年","人","4471"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1970000000","1970年","人","5304"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1975000000","1975年","人","8016"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1980000000","1980年","人","9071"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1985000000","1985年","人","14014"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1990000000","1990年","人","13048"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","1995000000","1995年","人","22375"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2000000000","2000年","人","24171"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2005000000","2005年","人","28044"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2010000000","2010年","人","27425"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2015000000","2015年","人","19478"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2020000000","2020年","人","18554"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2015000010","2015年_不詳補完値","人","21079"
"320","15歳以上人口","130","完全失業者","120","女","26000","京都府","2020000010","2020年_不詳補完値","人","22583"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1950000000","1950年","人","18928"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1955000000","1955年","人","16269"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1960000000","1960年","人","7917"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1965000000","1965年","人","16574"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1970000000","1970年","人","18096"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1975000000","1975年","人","28130"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1980000000","1980年","人","34085"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1985000000","1985年","人","56467"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1990000000","1990年","人","60902"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","1995000000","1995年","人","98525"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2000000000","2000年","人","106777"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2005000000","2005年","人","126061"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2010000000","2010年","人","111001"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2015000000","2015年","人","74775"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2020000000","2020年","人","68522"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2015000010","2015年_不詳補完値","人","86027"
"320","15歳以上人口","130","完全失業者","120","女","27000","大阪府","2020000010","2020年_不詳補完値","人","85928"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1950000000","1950年","人","12301"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1955000000","1955年","人","9925"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1960000000","1960年","人","4521"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1965000000","1965年","人","9861"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1970000000","1970年","人","10211"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1975000000","1975年","人","15130"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1980000000","1980年","人","18109"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1985000000","1985年","人","27250"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1990000000","1990年","人","27936"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","1995000000","1995年","人","50199"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2000000000","2000年","人","51069"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2005000000","2005年","人","61177"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2010000000","2010年","人","58093"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2015000000","2015年","人","41378"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2020000000","2020年","人","38324"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2015000010","2015年_不詳補完値","人","44941"
"320","15歳以上人口","130","完全失業者","120","女","28000","兵庫県","2020000010","2020年_不詳補完値","人","43311"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1950000000","1950年","人","2114"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1955000000","1955年","人","1625"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1960000000","1960年","人","759"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1965000000","1965年","人","1314"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1970000000","1970年","人","1417"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1975000000","1975年","人","2071"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1980000000","1980年","人","2947"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1985000000","1985年","人","4822"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1990000000","1990年","人","5558"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","1995000000","1995年","人","9909"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2000000000","2000年","人","11500"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2005000000","2005年","人","15002"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2010000000","2010年","人","15060"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2015000000","2015年","人","10259"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2020000000","2020年","人","8876"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2015000010","2015年_不詳補完値","人","10819"
"320","15歳以上人口","130","完全失業者","120","女","29000","奈良県","2020000010","2020年_不詳補完値","人","9799"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1950000000","1950年","人","3001"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1955000000","1955年","人","2371"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1960000000","1960年","人","1023"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1965000000","1965年","人","2272"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1970000000","1970年","人","2492"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1975000000","1975年","人","3011"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1980000000","1980年","人","3535"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1985000000","1985年","人","5271"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1990000000","1990年","人","5073"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","1995000000","1995年","人","7648"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2000000000","2000年","人","8306"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2005000000","2005年","人","10256"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2010000000","2010年","人","10114"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2015000000","2015年","人","6918"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2020000000","2020年","人","6135"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2015000010","2015年_不詳補完値","人","7199"
"320","15歳以上人口","130","完全失業者","120","女","30000","和歌山県","2020000010","2020年_不詳補完値","人","6682"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1950000000","1950年","人","1613"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1955000000","1955年","人","1508"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1960000000","1960年","人","735"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1965000000","1965年","人","1360"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1970000000","1970年","人","1317"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1975000000","1975年","人","1653"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1980000000","1980年","人","1841"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1985000000","1985年","人","2753"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1990000000","1990年","人","2583"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","1995000000","1995年","人","3514"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2000000000","2000年","人","4405"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2005000000","2005年","人","5954"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2010000000","2010年","人","5813"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2015000000","2015年","人","3853"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2020000000","2020年","人","3421"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2015000010","2015年_不詳補完値","人","3986"
"320","15歳以上人口","130","完全失業者","120","女","31000","鳥取県","2020000010","2020年_不詳補完値","人","3641"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1950000000","1950年","人","1462"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1955000000","1955年","人","1709"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1960000000","1960年","人","909"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1965000000","1965年","人","1508"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1970000000","1970年","人","1532"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1975000000","1975年","人","1784"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1980000000","1980年","人","2035"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1985000000","1985年","人","2962"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1990000000","1990年","人","2422"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","1995000000","1995年","人","3445"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2000000000","2000年","人","4520"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2005000000","2005年","人","5625"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2010000000","2010年","人","5171"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2015000000","2015年","人","3369"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2020000000","2020年","人","3368"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2015000010","2015年_不詳補完値","人","3438"
"320","15歳以上人口","130","完全失業者","120","女","32000","島根県","2020000010","2020年_不詳補完値","人","3527"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1950000000","1950年","人","3618"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1955000000","1955年","人","3192"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1960000000","1960年","人","1517"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1965000000","1965年","人","2994"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1970000000","1970年","人","2991"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1975000000","1975年","人","4608"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1980000000","1980年","人","5757"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1985000000","1985年","人","8145"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1990000000","1990年","人","8663"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","1995000000","1995年","人","13004"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2000000000","2000年","人","14969"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2005000000","2005年","人","17375"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2010000000","2010年","人","22039"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2015000000","2015年","人","13145"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2020000000","2020年","人","12222"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2015000010","2015年_不詳補完値","人","13537"
"320","15歳以上人口","130","完全失業者","120","女","33000","岡山県","2020000010","2020年_不詳補完値","人","13224"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1950000000","1950年","人","5902"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1955000000","1955年","人","6749"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1960000000","1960年","人","2605"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1965000000","1965年","人","4493"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1970000000","1970年","人","5099"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1975000000","1975年","人","7128"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1980000000","1980年","人","8498"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1985000000","1985年","人","13016"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1990000000","1990年","人","11680"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","1995000000","1995年","人","19934"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2000000000","2000年","人","22832"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2005000000","2005年","人","25670"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2010000000","2010年","人","25964"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2015000000","2015年","人","18851"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2020000000","2020年","人","18554"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2015000010","2015年_不詳補完値","人","19886"
"320","15歳以上人口","130","完全失業者","120","女","34000","広島県","2020000010","2020年_不詳補完値","人","20110"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1950000000","1950年","人","5313"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1955000000","1955年","人","5547"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1960000000","1960年","人","2610"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1965000000","1965年","人","4135"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1970000000","1970年","人","4066"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1975000000","1975年","人","4293"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1980000000","1980年","人","5395"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1985000000","1985年","人","7444"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1990000000","1990年","人","6736"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","1995000000","1995年","人","9758"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2000000000","2000年","人","10956"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2005000000","2005年","人","12566"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2010000000","2010年","人","12961"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2015000000","2015年","人","8965"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2020000000","2020年","人","8171"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2015000010","2015年_不詳補完値","人","9275"
"320","15歳以上人口","130","完全失業者","120","女","35000","山口県","2020000010","2020年_不詳補完値","人","8636"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1950000000","1950年","人","2251"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1955000000","1955年","人","1915"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1960000000","1960年","人","833"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1965000000","1965年","人","1949"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1970000000","1970年","人","2437"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1975000000","1975年","人","3247"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1980000000","1980年","人","3807"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1985000000","1985年","人","5285"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1990000000","1990年","人","4571"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","1995000000","1995年","人","6264"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2000000000","2000年","人","7333"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2005000000","2005年","人","9906"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2010000000","2010年","人","8876"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2015000000","2015年","人","5951"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2020000000","2020年","人","5173"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2015000010","2015年_不詳補完値","人","6228"
"320","15歳以上人口","130","完全失業者","120","女","36000","徳島県","2020000010","2020年_不詳補完値","人","5425"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1950000000","1950年","人","2512"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1955000000","1955年","人","2111"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1960000000","1960年","人","941"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1965000000","1965年","人","1984"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1970000000","1970年","人","2266"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1975000000","1975年","人","2729"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1980000000","1980年","人","3536"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1985000000","1985年","人","4862"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1990000000","1990年","人","4893"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","1995000000","1995年","人","7244"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2000000000","2000年","人","8894"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2005000000","2005年","人","10801"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2010000000","2010年","人","9918"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2015000000","2015年","人","6442"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2020000000","2020年","人","6047"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2015000010","2015年_不詳補完値","人","6704"
"320","15歳以上人口","130","完全失業者","120","女","37000","香川県","2020000010","2020年_不詳補完値","人","6518"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1950000000","1950年","人","4164"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1955000000","1955年","人","4163"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1960000000","1960年","人","1856"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1965000000","1965年","人","3908"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1970000000","1970年","人","4333"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1975000000","1975年","人","5513"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1980000000","1980年","人","6089"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1985000000","1985年","人","8588"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1990000000","1990年","人","8330"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","1995000000","1995年","人","11433"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2000000000","2000年","人","13246"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2005000000","2005年","人","15730"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2010000000","2010年","人","16291"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2015000000","2015年","人","10270"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2020000000","2020年","人","8886"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2015000010","2015年_不詳補完値","人","10496"
"320","15歳以上人口","130","完全失業者","120","女","38000","愛媛県","2020000010","2020年_不詳補完値","人","9740"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1950000000","1950年","人","2722"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1955000000","1955年","人","2595"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1960000000","1960年","人","1287"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1965000000","1965年","人","3337"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1970000000","1970年","人","3809"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1975000000","1975年","人","4734"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1980000000","1980年","人","5181"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1985000000","1985年","人","7213"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1990000000","1990年","人","6340"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","1995000000","1995年","人","7916"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2000000000","2000年","人","8326"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2005000000","2005年","人","10795"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2010000000","2010年","人","8764"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2015000000","2015年","人","5526"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2020000000","2020年","人","4830"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2015000010","2015年_不詳補完値","人","6097"
"320","15歳以上人口","130","完全失業者","120","女","39000","高知県","2020000010","2020年_不詳補完値","人","5433"
